ID,Price_pred
12920,3191234.006860924
5356,2323101.5108978758
915,2177624.714750378
7269,2887783.513543234
574,927669.414392956
8,846216.1278789217
3273,2019527.9948108061
541,3575376.2807852225
1318,1000135.6316456556
811,1332383.790637221
940,1214695.439828991
439,1398477.7091983852
1387,2489013.784533958
2210,2174438.603817693
6762,3205410.426414574
2192,2687772.441592425
4918,3764815.215219815
12457,1825593.550770006
2850,1332825.8139363877
1342,1784950.9307264434
1640,2828859.7802675064
821,1287069.5642220273
2876,2340193.226396644
12690,1326742.104877172
12015,1550613.2494010988
7853,3274974.2001774665
1000,1541915.3131868055
10884,1668689.7511004114
2912,1736455.9817009436
5422,1251617.6820472134
529,1478226.6249155882
971,1088203.5055985702
1895,1707920.8697846548
9673,2760137.6632445003
4035,1235649.8798008417
10810,2051808.8044333537
2081,2823226.2863362688
248,1584150.1815668943
369,2889038.260566914
3654,2160684.6797847888
8993,1001706.5208881526
2228,1527815.038365663
2827,1301507.6165548142
6600,1232405.1851407357
3227,1780382.366821672
5508,2422618.6725396137
3993,3291542.1881741057
4561,1673940.5884912051
95,2431847.184255985
75,1506829.6034310258
10147,1870905.8897770904
3869,1353881.155701225
2736,1341836.5075264156
10816,1772670.9090951083
12713,1352911.015087882
3015,2916627.807914592
4988,2778402.4567328133
2528,1746332.5934194897
5558,1362445.400366711
6162,3347982.6908718473
455,1636449.8818109627
9508,2605538.3246283173
9605,1787305.248749222
5505,3402844.6096871584
12006,2258191.553864397
6620,1447935.270832976
11398,4190424.5131792836
2138,2521156.0456907353
3917,1651918.14338879
2045,1707827.2492339811
11628,3208005.502956397
842,2035160.340143878
8485,2994649.8853583634
5299,2955219.987908743
7816,2043574.7328134847
3184,3973586.5285413014
1064,1920630.345786138
3525,3502169.0795594626
1400,2515167.08372644
3794,2819333.2142001363
3962,1648377.9879568976
1689,2205531.6696494976
221,2845573.2389513883
1124,2257873.196103549
11585,2779947.4426945257
3972,1292699.0806575099
436,2272845.141131401
8526,1213585.6777326108
87,1456459.0877116136
1910,4392205.528551677
12533,2566052.959920771
1781,2360389.0589898564
10396,2238086.243953948
768,2794807.498084386
6775,2827408.4555947026
9387,3067701.5184168234
28,1290112.4372015519
9685,3895324.6842799326
12969,3037926.405203736
1763,2348215.1178653594
6431,1320216.953281177
1510,1374074.0083558045
11960,2565393.9960169494
8110,2259805.518250557
2797,1531875.882359065
1042,2342500.964252722
1454,1936881.0047811253
7042,2694849.4575349637
2935,1067933.2802860825
8822,2265119.2516248305
368,2868470.1268532267
2066,1417317.5572719192
1811,1552553.2868947834
12162,1902594.6149808734
1324,3084879.4663135386
1700,1721001.0990614626
6316,2839083.8134611975
1840,1736430.029632107
9229,2349653.259303363
11823,2883506.9585794793
2588,1416810.6404980246
12838,2140246.38490287
1019,2322348.599279747
10448,3926087.522766048
12576,2505990.819725498
11792,1842169.011715866
7965,1909745.1612174106
4286,2769480.394218299
4337,2274439.820665729
9254,1361386.8467213232
3836,2873919.942790772
463,1774255.3197992954
3571,1092053.8039517866
1859,1967417.6461073498
2623,968684.1924041819
12065,1692088.8239159666
5574,2220653.3337361054
1542,2309892.2149832817
3322,2705364.893868197
6719,1110816.6378367306
2639,1063673.8122562298
8719,1577203.3090155013
3105,1850785.963986495
12143,1390818.9208888675
7672,3699426.3484728206
11196,2010392.016942255
3052,2540522.8596761813
12273,1099762.8888173734
1437,2694517.0419384623
9104,2076740.5668117898
2456,1296362.1558053924
2334,1099328.4490304545
5644,1648326.794492103
12691,1230619.7311332736
11001,1433584.6709126872
4050,2912548.380141756
4425,3237921.8335833065
2366,1454890.330700655
2248,2160708.214591454
8211,1025281.7507095404
2454,1344995.0051378822
1962,1834280.9381599815
7581,2448815.3852132675
9705,1391603.040086172
152,4588885.40866318
645,1203641.9328592245
9897,1688381.829347166
5555,2820294.9816786014
4280,2787407.0336566353
2723,740701.0437090332
555,1527021.070038253
2078,1626892.7555329986
3976,1336976.5019573935
6322,4283162.923435331
3555,1210244.8274401587
9928,1264370.745234716
989,2188217.5546517
3711,1119321.002737014
1785,1559497.1280453722
8147,862892.2588765932
102,1501661.6188356073
8940,2094451.7286479564
3121,1421091.8875835652
977,2230768.4577057
753,1106370.5613287133
1027,1376840.465017594
951,4000485.8397633
8412,2360718.464182609
10013,2087703.1065223524
9456,1504595.5123677107
3330,3103773.7324794303
2195,2016003.9703401336
2436,2944116.2470763517
771,1188288.2956623358
2716,1639640.685777434
12127,1148814.3273926622
8876,1244245.7175725184
3199,1509579.0483950183
4983,2792565.4121862096
11405,3925180.731528139
3298,1004833.9395713172
1073,1562111.7863722024
11482,1994817.08814862
4692,1972481.7172756393
6396,1052581.4347103802
2111,2498794.888583719
181,1284324.3900723075
932,2763733.8214584966
11523,3096811.6603742926
1390,1303095.4364439705
1902,1543625.0894576344
6867,3873493.7784013012
5078,2559830.221729542
7190,2371609.838883911
2319,2449281.9650576296
11572,1520568.9706160666
4754,3813002.136273556
10198,1549434.4270021804
27,1952406.463870927
815,2162240.6422417606
1521,1723434.3033790414
3364,2455953.773568318
1283,1213139.5818383459
5859,2358587.8761143023
8332,1941760.810993143
904,1261504.2302310567
11264,2275415.7688110503
2917,1824254.9063639215
1453,1281405.7629249396
2471,2081610.2123199094
3716,2247185.967335292
7724,2627476.4216751107
941,2307758.8186262115
6391,3044427.7037272323
787,1633551.510464588
3811,2574798.870209344
1795,3238694.3004123224
9074,2614460.145801929
8729,2213022.8113694326
8514,3713185.610076309
2634,1278020.1936306057
1478,1438061.2266501673
4011,2620361.137840282
11715,4844868.988133394
3369,945039.4716898748
3041,1402952.6169764379
505,2645285.83443334
9113,2927098.5943816085
6338,3281912.631350331
2639,2125947.6336127203
12989,1446791.8273483377
7779,1925216.3361404275
5470,1914568.208597271
6815,954366.743875556
5408,3063528.254185405
3675,919832.6791385863
2579,2032673.1881054335
845,1616669.634733077
993,1947526.4865455471
58,1913772.9257901823
5536,1478694.4828175192
1138,2382725.5686069536
1395,1633351.3139461956
2561,1744731.6093111038
5119,4116427.2406655676
12566,4103778.3529099906
1542,1427466.7492271208
7360,1838755.7616789076
2084,1668123.022629495
2010,2379624.460329328
8565,1963124.389485671
805,2334434.4023608235
1978,1753052.6288097512
11704,2693759.3739673933
12955,1205445.0614859918
139,4671711.496327046
8127,2900462.3673230964
1507,1219203.6853359279
10194,1287078.8194217242
3057,2998848.8353066244
3125,2479774.904427331
6408,1836592.0449234429
2986,1679803.983280895
12572,1449243.429741237
3696,1189431.339377914
7353,1654057.2264014955
12599,2070637.433141407
6927,2161576.3787432364
8862,2870595.0550524024
6561,2607278.7114193016
4214,2677604.8556363564
10908,1771985.2935492552
1792,2067219.8304971787
12001,2029913.0763813953
2413,1709157.8427399413
2946,1042666.9497853465
2798,1172306.3528772655
3449,1744027.3313366633
2009,2549328.998293394
7268,3622521.3999509206
10482,1796865.3860358763
363,1318532.0665683686
6465,2171105.4630000102
11095,3322733.4038285646
2554,1746703.0816264583
10964,2060845.6943558373
5177,3055827.3646031762
927,2707127.8982408694
486,1585587.5618206514
7751,3099625.497527491
568,2292991.7004969963
7308,1050085.491478719
2258,1220624.3782715385
3035,3407793.9353235606
5390,2994398.1582987774
2363,2731733.7654662663
139,1558494.7211167812
4874,2386858.9673349285
12418,1892640.2616729443
2365,1349253.7175734914
1483,1359364.8630936453
347,1295812.5186051745
2582,2458605.4125666735
10520,2238881.906891957
1178,2091373.9155169283
2035,1191026.8270575912
12861,1771845.3729352364
4012,1540052.9564874142
7072,3091720.3200219003
2895,973464.2816046029
3699,2311302.0367562347
115,3121738.504563388
9718,1106566.8521523117
2792,3370771.3020250374
1149,1405349.6090759605
3063,1965615.304709445
11215,2935628.4657801515
5974,3045690.202593148
386,998032.0385255074
724,1499861.1822847005
4129,3337543.6239461573
1230,2334050.888368771
333,2027159.4248842604
4760,4532122.334605734
10819,1522962.2651075206
7416,1858101.9872275677
475,1484674.1488078022
1166,1948457.7359348023
1713,2431580.43314888
3171,1527411.971895056
834,1545126.008786175
9584,1936957.6355727604
6298,1180621.7460104846
2798,999727.2768178242
1284,1135978.2009748896
1211,1473006.535312795
4674,3246360.761536839
1979,921780.8951802478
9248,1928126.6533174228
2404,2857994.3377063368
952,3680222.3151735496
8755,1829799.0569956186
5660,1851474.8370113936
4290,3136938.0123549267
1299,2056258.6254960075
12231,1811109.37888644
808,2763782.001281929
2838,2028835.5720514187
10017,3313122.8279559165
698,1869914.3887526656
2333,3087355.645823307
1265,4174188.890724151
9922,4311452.790599434
7795,3088320.959926534
740,1760795.766399895
1084,971917.1446512949
3673,2313613.9632889815
7824,2944841.190316073
12760,3000336.8123469586
7843,1659818.3714676716
1169,2721375.414670618
168,1002616.7277178915
2583,4066060.567142569
3096,3882033.911938695
11471,1359628.6924260822
2116,1459175.6915318398
7564,1813516.3413762492
8028,2109563.837583343
2715,1335961.1378914062
2461,2714580.3952301084
3228,1705029.4338403689
6090,993920.4439746153
1821,3044382.8225340997
39,2458880.282760822
5396,2195499.636088709
10337,3886424.334376841
8899,1334049.0390203863
10548,2560934.773318876
629,2743449.590991519
6264,2332584.008630602
3973,1768509.8796382048
12120,953411.2645575885
8116,1951342.759327042
7166,1446967.3070141883
1674,1098177.0014806688
2234,3984153.963099913
2767,2225926.779492342
7043,905118.4412124291
2403,3612893.00193105
3952,2103693.21833492
3279,1737042.8596328753
10209,3588087.4998311508
3839,3013340.093887272
1625,1318665.0195820641
2884,3331256.2933474826
9882,945093.6673589752
4592,3014010.8266470437
2778,1693778.2625177628
783,4292881.1915088855
1071,3762480.297277289
12321,1628889.6820764276
234,1778400.2122320826
11549,1212353.0624904018
2286,3126520.0568388156
1945,1682426.8603377969
8962,2081635.7328887112
1766,1576589.585432289
5291,1468389.3900949021
8169,4276267.995401213
2213,901543.9056107305
4743,1807743.0328298865
264,2127080.494386915
12800,2624439.6728985673
2986,3317921.0835071793
6691,1677103.2735267503
9619,2839682.707271433
7357,3336467.5320736053
908,1528887.2548613003
11477,3713549.9271260086
658,1958999.6735109256
810,3513328.4493245645
8531,2782865.8893051776
562,1498968.6012029871
37,1156173.72713717
2218,2086059.238118541
2015,1026843.3625322046
1595,1513178.5987398848
839,2182042.528207372
1803,910347.5062463866
686,1296286.9625702642
8215,2344729.863075495
2158,2718479.766289049
5602,2361574.9063562667
1245,1036007.9622287346
3802,887219.3793763767
11839,3502298.0057273414
10393,1163334.742515969
11063,1190086.24927389
12912,3413526.9831084074
848,2096976.4025675266
2654,1915888.722687972
2757,1444533.6109461547
12147,2716981.7632333003
2854,1605263.5435033385
11005,2774356.598740302
10674,2600826.8881772365
9828,2500026.606351657
2479,2836921.697582707
8507,2469950.5235929405
1626,1071440.4661561088
295,2951872.6114119473
11120,2168640.2278871615
222,1293007.0932313032
1101,1363899.032123624
4071,3721031.6144392323
4184,2056595.6511727457
2513,1371650.9524725764
6878,1701880.4202875874
2816,1279770.5924695206
1608,2314381.8224069257
11650,2683050.578738201
2617,1157404.2903157973
11020,1483158.4285132703
3267,1144326.5708497756
6860,2964622.61999208
10713,1113310.962662609
2329,1149304.8835867422
9189,2267800.129773155
13,1302861.8665514383
2634,1423539.262607676
313,1989729.3101962814
3085,1806720.6292813853
5599,1146242.0107052915
11138,2194015.2732606926
10388,1539977.1488128533
7119,2349745.0711524985
9265,2224292.6725057163
1481,1439842.5470118823
778,3971948.9984440333
3383,3051898.4909457797
6038,3132746.0498972232
9522,3742723.9546137378
5185,1535788.058491543
9546,1942058.5074367598
11371,3277551.0766335703
1883,2095308.610302656
10080,3804950.5731229656
2608,3556858.2113170936
2313,1283669.2045473848
6351,4633904.050304443
12088,1351166.2264815846
4230,2335434.2817570968
727,2006181.7483990637
10333,2660996.707834242
4125,2101071.2960664886
814,1142730.8100054222
1259,1466932.3368452133
5905,1161897.8436990443
138,1620974.4761892695
7748,1062183.4496239205
1819,1757950.20165136
6777,3989972.5509470003
6454,3035727.2594811153
9851,2793501.1762201516
2634,2026986.6272691826
3432,1165564.8875064296
11716,2880455.2363028354
370,1744051.2816971284
7734,1896331.7178695814
2229,2100896.739888332
3818,4144736.6280589425
119,1630124.839947168
3591,2100135.873832654
175,970840.6527300416
12010,2214598.4864673074
3907,1096314.203198702
10995,1109648.6212555515
1905,4051409.6374619245
1870,852773.1789356532
2686,1437888.2105283015
6625,2091498.252830652
3087,2900209.997953071
1961,1063388.061928232
1063,2026663.7644651046
2854,2103367.426010979
3068,2629735.147515603
5818,1066847.2323254603
10506,1116433.5673733507
1033,2616903.770907122
3695,3476338.337208143
2517,1583085.9612617556
1407,1915843.5836907802
1857,1818447.0304677624
3219,1361894.8187111518
693,1499340.7855920494
2116,3865159.3098461735
2800,2838455.226741176
903,1425687.0892690925
11217,2780573.722571186
980,1768754.9729369876
12674,2429346.3310332038
2573,1596348.0412326008
6919,1943955.5876244167
2198,1189020.8142215332
3370,2136277.1309929173
1819,3500860.102697973
7487,1826909.8040123063
55,3188255.409885474
1091,1413182.4763013697
837,1737042.8596328753
24,1481923.8291544614
8060,2710829.9423116692
3672,2589096.6597351595
1114,2089878.4601630452
1265,1411673.0313045422
2566,2114343.004823129
2154,1568370.4129482647
6572,3145358.1135299606
10533,3665698.9401451056
535,2852734.2669463926
7878,2934778.743994534
10054,4108482.2091671163
17,2596688.6868092096
6709,3317999.192423229
10189,1458536.3655866077
11938,2801323.209564645
3300,1065268.4130886316
795,1569049.5455724169
1025,1181076.2750995357
4572,3229961.415270546
9733,2438291.8947454747
11506,2827032.946510765
9072,1044926.642396209
3637,1944934.545653377
12833,2674513.925614228
6200,2365509.8567778096
2153,2144476.447817082
11490,1978944.019435796
777,1843153.4112507808
1834,1261523.9098087887
3175,2266038.501620808
468,4163324.3169303555
2496,1221790.6883641707
3852,2958570.768081965
1958,2680224.1040138276
4758,2857637.0681719445
2242,2872499.445540378
6146,3487033.9836526886
1061,1799788.472042236
1116,905118.4412124291
2297,4546338.048962672
12661,1228029.2855410583
13,1490826.8852804448
12339,2230275.013543838
8806,3589769.225701832
1748,3420423.7475847653
10974,1244158.3591193194
2034,1794537.3729023603
185,1332097.441085775
1256,1239868.2707251732
1975,1300852.5826810268
779,1731441.5799210572
8009,2400049.3867361154
1186,2772272.5447263033
846,1481217.0170803259
10398,2313665.3130192156
2987,2069560.5997178063
3603,1366931.1565934164
2444,2496775.377238797
12926,1678125.1817659978
11316,1688381.829347166
4637,1541455.483016054
1265,1824176.066863227
5707,2500887.6065600095
1767,2322137.6646863795
9986,1041755.3053960836
8239,2138138.521594786
2071,1175476.0002896155
7026,3291214.4442757154
3489,1299890.5375788778
2276,1748254.1187323346
6209,4386606.757141921
10146,2298842.5020131255
3736,2182468.553613763
2036,2354719.417834558
2796,1793224.4051671412
1657,3167820.294856069
7726,4729682.415095469
872,1365827.7779836191
3226,1628266.689211696
2357,1496972.2148289469
4329,2220571.9558996917
2760,1838214.0116276224
2777,1267158.1423351562
12894,3127586.437537186
7807,3904720.6817034106
1059,1976424.5226962192
241,1116277.7249418164
1980,1519937.7379741878
12437,2719728.583134641
363,1033177.1752211164
10005,1601270.214892274
2326,1591556.6527598046
2267,1048613.0139895435
7667,1353331.4545735705
5527,2905899.0792323295
8665,3865012.9736033455
10566,3952635.351393909
7520,1325034.708038088
2051,1602783.396008843
12936,2006898.3734888453
2560,1182158.2428617475
1014,3429145.1768285306
416,1520568.9706160666
1079,1529545.2332714777
2339,3184635.969891863
1337,1653035.6235035823
12804,3331411.2492857063
656,1263757.4824390665
12470,3332161.1077039675
417,1942884.4617869598
12059,1274645.23024315
931,1583001.8009998451
6440,3176578.8329237173
8022,2106105.9672878846
536,3227485.1314382846
2014,3287118.0006583715
3084,1831494.9630628526
4996,2383066.578415683
3218,1310330.1937713532
2196,3105140.0112909055
1772,2160421.6154693062
6821,1933774.4965826862
1102,2887427.2079168204
2492,857825.6786091871
5024,2242101.540741194
46,2007212.4287166265
1485,1422975.892182098
10935,2517632.583627482
1298,3345858.1366120772
539,1263389.2002381461
571,1168567.9177350611
10835,3390233.977583696
3146,2817827.4725204064
8270,2296228.633877168
387,1444340.9489050144
2219,1242650.0673029423
11430,2278221.907135188
1293,993330.5795604613
11660,1391018.3881826156
12327,3138301.382508969
731,1468807.0575604571
1065,2747927.853223424
2600,1839524.5118521776
2766,1278344.007410192
4476,3033761.685400613
5615,4039734.0053154808
2224,1462565.8817904203
252,1283869.87920542
11331,2592145.310478427
10615,2596664.176314008
3479,1187246.629756092
1909,1263101.9501130553
12268,1686023.2464853474
5972,2687563.515497886
7998,3928123.059552452
1379,2416736.23201113
11167,2669523.7117284825
2444,2113979.2028838904
1294,2719509.225850505
8597,1254928.1816008955
1550,3159218.1075728447
3474,3672018.078196907
4856,1242659.5595430846
2195,1343462.2656443187
8593,2022686.0590293615
493,2449824.0149221094
9532,2615466.096201121
1760,2503095.3551201513
2106,1857745.8376959078
2921,926026.4845033839
1089,3575376.2807852225
3266,1952203.624052983
11065,3964121.25477467
2732,1852173.583912985
3499,3358356.9726518546
3915,2401495.6332797925
8496,3452698.5662608426
2841,1313166.4569417008
434,2533375.1583120977
8389,2446561.726839119
7250,3409344.79499178
6683,3388662.955306177
4477,3878875.4585352647
949,1979549.555449928
1575,2740362.6311736437
236,1817207.0669891327
575,2864862.566275107
2552,1953713.9509339083
2780,699328.4349225179
2044,1385279.644167202
989,979159.6388795929
3499,1337715.5123969296
7088,2523070.27478079
691,1395038.6222266632
2070,1751780.0761080205
8261,1011815.3918569526
2671,2282674.435560978
1253,2616471.082244145
141,3401852.9643751136
2448,1095846.5696642522
346,2828772.2243114933
6002,2541985.1172885075
835,1263987.4717675499
3045,1568100.8920241504
3599,2323101.5108978758
762,1427251.0081179517
3653,1330887.4548364626
120,1931877.4128361696
3129,2858673.3454638524
11986,2139014.5507140905
4960,2787786.9293144173
8938,1993457.0128128435
4470,1050662.2423530687
9819,2580247.577777016
8632,1510096.0634892678
2813,1445527.368031518
10061,2566733.898921707
11530,2663923.4194493433
1708,2450810.6748524453
3798,1363005.5784819499
6353,2600021.7993857646
3284,2070144.1849915804
12795,2796699.3376750955
10132,1106678.345809385
1742,1986448.169420284
498,1687244.4687303877
278,1593408.5455894952
988,1696380.9120301532
2476,1632260.5945658875
7928,2239174.421388023
3202,1220247.1190506301
9007,3449809.629482879
3422,1924882.641529679
873,1317130.5131692956
880,1656133.178762593
6773,1395778.8057595296
7191,4697292.868012937
1768,1095856.424350277
12694,2291229.31803367
6996,2149530.467831708
1407,1448606.8023154365
222,3350066.8712753532
12653,1401977.4100548518
377,2705243.289404624
3313,1530060.199220774
2475,1418588.2658758708
3707,999904.8669606859
3260,849943.1105975658
11310,2419290.966222913
4031,4735949.41800143
2922,1761828.2462356316
430,1751780.0761080205
1034,1622722.2082454104
2710,863463.2299523569
8358,2399811.7261125706
38,2313187.7196593373
12593,1088922.7610423928
996,1398314.8688798507
7012,4257349.471250812
518,1040769.7474267577
3724,856868.0177580705
2277,1751484.216590258
11999,1923102.5917452243
10782,2879820.9078518893
3285,1171915.292627754
1266,1804373.5823541102
3528,1596793.9063045348
10775,4045199.507808722
2574,989844.7689344999
12646,1418062.2668914383
11983,2792726.471813828
148,2206648.154430699
1009,2006001.3934833123
526,1221425.241497022
5414,1474290.3623816355
5,3449675.151373235
3257,1307772.131484293
11654,2536665.6491998285
2612,1055937.3796542343
8285,2775248.7225067224
5431,2016003.9703401336
2208,2571799.968452894
399,2929268.827588286
6006,3640594.4798816857
12791,2328647.1981965275
10807,2533975.183064663
1475,1384045.7099204138
10870,2502536.5575757134
10106,2036466.0015899474
1340,2675099.8551188223
3655,2436053.211814179
6747,2251999.5742610493
4806,1433030.0223842966
745,2712111.380899013
1735,3365883.0489146723
6380,4017357.9955617837
2554,2912933.0246267584
4916,1606589.2608839981
2428,2362897.9086119104
3796,1597596.9965280662
1915,2298468.8014502157
6883,838450.2751278229
4822,947765.95035616
3505,3233911.97920744
4305,1454344.5493441266
958,4333939.730237532
6313,1852558.0668094587
5551,1143707.189388551
9471,2715390.665554446
5500,3931014.7666446865
12356,1409845.8541651457
11751,2125439.294755212
7379,1943455.5761835016
594,1109631.1309517806
2180,2160876.5163693223
33,2477897.751263775
7557,973627.1524981136
2443,2301108.1639827196
235,932670.4755078317
12826,2650312.643398374
6629,2647572.983523025
5882,2703265.9770931657
6461,2722831.636744446
2203,2645497.7635438247
122,2401728.7539434177
3961,2816073.520907964
1135,1861750.6826772909
464,1229260.9337827319
4695,3041697.888221922
533,1400031.128005185
8292,2317643.5266431784
8602,1707989.6402723687
124,2551805.8353085024
494,2322100.665257551
11753,1374279.6455018066
8702,2822832.481380949
1342,2482881.365430382
3405,2747677.1021815185
5582,1305232.367600523
3979,1356787.6858325133
775,1615651.5645942476
9238,3162073.4582942976
11508,1891429.7124157336
27,1799202.2322687723
6272,3102024.109727027
99,1039090.8329015559
5565,2874365.490523272
4936,3377162.3414940764
3992,2118173.7973511363
9187,3469616.870861458
6646,985751.0862377299
1096,1515658.828254394
6230,2915159.5017681085
1847,1867467.9072601858
6,1760999.9233994014
1872,2866115.418184869
5019,3220018.79688667
68,2381767.0242793714
1521,2168879.999730277
3531,1224773.2763891576
2200,2191394.619936308
942,1211985.6755517966
10519,2905124.224398895
391,2484722.550354715
3727,1083005.0695143915
997,2299612.6220270703
9375,2826975.6730937795
10481,2969306.4870937043
3874,1122067.3863114333
3638,799889.8771864359
692,1420984.225877084
12324,2681958.513757588
1929,2503932.345325963
1561,2681524.722908255
2002,2700369.454138305
75,1310888.6080939905
8928,2453809.9310418
11624,1588799.6590593306
9384,1760039.427285214
8849,990191.2964084985
8217,1645036.446260412
9553,2753873.3527826737
2882,1616624.1502258012
4537,1494460.7999186732
2968,1560072.0193481059
1660,1364889.4914379942
65,1535605.208148965
2586,2043197.1217578293
3622,2195740.4454030427
10411,1189795.7837188174
12568,1136268.9552714047
3969,899768.2153380213
3747,1777761.4819520102
1133,2188856.9323849105
8747,2562005.666329899
5904,2993944.900700832
12759,742808.1052211142
10790,3863118.3632980655
10242,3499542.334255814
10740,1917613.8600679326
2283,2080753.0498556504
2244,1234041.694362451
794,897820.0343966656
1998,1425205.358834646
2819,1369328.6685268937
1794,1682480.7307939387
1302,1526317.652746099
10895,4263266.864775055
786,1420125.1873773276
938,2050500.6677878094
2965,1253920.1425549523
490,2863974.9660468046
2293,1756329.3188976932
9386,2009629.0747256223
11595,2807762.1239468963
9751,2818506.5136344265
1756,1555646.2665409106
2380,1962611.7565341874
11806,4359741.199126083
2593,1052481.2624390286
4943,1257832.4920710083
431,2317741.115110336
3126,1624648.308358857
2270,1866294.9971214265
1335,1453241.039662496
6336,1696951.964339378
1075,2512137.145344649
4302,2258873.011594701
9520,2034146.662345687
1527,1327684.9517671773
604,1934484.8177309956
6247,3175104.500995572
1343,2454304.886710011
172,1538635.8002422713
5903,2557216.3641077275
2717,1335665.6306307106
5854,928671.1300609736
3771,3147643.431667663
1945,2943518.163322032
2136,1209916.7098661216
2468,2919401.7407030696
10508,3091939.51036325
8735,2797932.14203424
4748,4065718.921227491
127,917283.905490144
1076,1540102.838376687
473,933123.4836564071
157,2264482.75468012
1656,1069969.6870123602
1922,1401218.9818186075
3132,2936636.747606772
6342,3604586.693911921
1286,2219489.980466301
2663,1244028.782416808
12940,1478467.422518865
5619,1152701.9677667778
4530,1930388.1238635522
5076,2037654.554208116
8,2206681.9333338295
849,2773170.9955707556
1137,1797733.4942179415
1403,1256412.1206891309
5345,2535330.7723773746
491,2449424.906847393
3239,2184576.0521955127
9804,2920795.667474791
11878,2872711.9065081812
7481,1665190.7201109573
1304,831660.9015132061
1982,2859980.9833792313
10559,4413447.240500389
6293,3269133.8512885715
2565,2060591.5711749105
612,3196714.6753871525
11909,1617493.6797278079
12050,3881344.4103434794
1841,2689689.740043385
11522,1757990.8784883588
1298,1490444.9592210231
10222,3976698.4966315306
3097,2822552.557459213
5137,1632770.7827040255
2369,3724941.8074895055
684,2521741.4779437967
6580,1512953.875460856
1246,2198223.439468967
9843,2523282.7183166128
3141,2718478.9517732444
8004,2087274.4088776615
5308,2588901.0638317144
290,1082796.5036896481
3220,1556294.3043703397
6078,3353499.9506965536
7220,2837466.3932941332
7266,3002250.9285299936
5806,2515825.411336353
3149,2107378.9568774835
1555,1809837.4819925046
1406,1260034.2476788606
749,1173867.0357246127
7430,2223014.532783226
11340,4642985.258933627
4056,1315262.0974476507
2478,1476291.800815746
204,1072687.2208481322
7864,1969321.315013807
3777,2094242.314822309
1927,1505414.477539364
1392,1483707.9435410234
720,1667547.6447065794
3989,1194511.8588162453
2479,2518941.93110986
4017,1760616.551470974
2110,1243767.333810715
5821,3525702.1901644208
3602,1137960.1096138048
145,1683196.9979642157
56,3026053.6371074216
11495,1561617.725754506
2879,1706331.6380607532
10218,1563193.7382500996
1344,1269619.8151133345
2908,1180012.045909436
5009,2434499.227368476
9204,1209911.6431212411
1078,2738033.072670408
5334,3753133.8501238264
1518,1440272.266377717
9801,2556271.318725439
1203,3075951.4545476623
1500,1560593.2775629596
6028,3183897.8656948768
2882,2001116.867213454
8244,2670991.576917614
10256,2629178.2647087737
2322,985134.615083067
10825,3047771.2114939755
72,1323883.5557677166
12640,1695595.1914760207
1762,3218567.450246583
9488,1752966.9437195049
2928,2966271.4699985306
11913,3376064.9435361475
1711,4440581.553483421
3598,3291542.1881741057
2571,1105539.337638102
5519,1225111.2286396432
1820,2943024.884267319
1264,1820376.6003847485
825,1548102.8195349136
2506,2969306.4870937043
6505,2265710.511923845
4210,1533520.7574235534
1702,1096716.677476605
1247,1331820.025395682
10552,1980894.557578933
2311,2818668.8803052567
9288,1145277.2226572714
2980,2165665.5384929744
2250,1343637.1059373931
8069,3019543.0461230064
697,982787.9537338362
8622,3340799.1750003374
350,2585928.986767431
2373,3252662.599855567
8841,1746292.6849090687
4614,1535144.2365991173
660,3378159.9259831724
2557,2281773.3052182435
3649,2397369.930181449
12921,1453315.1838059002
7799,3177739.2700229525
3103,1147315.655404884
9268,1915489.0536493473
2912,2525190.2248298563
7173,1257786.050107339
3953,1767801.413048985
1750,1337191.779180319
3538,1889731.6784844103
897,735506.2681781183
388,1042839.8478349681
9775,4247458.117042213
938,1036995.9055190952
3556,2498525.521574922
398,1411985.2480234613
2659,2611438.0071176807
638,1883823.1466037685
6954,1220520.219463119
4215,2634696.4900813075
1223,2000427.0743663004
2808,1282545.1671854663
3602,2508647.0748221166
7323,2544979.2858167323
6593,3245289.4217231357
3500,3691101.3931679376
2339,2016003.9703401336
1158,1331474.9593815627
11684,2201592.976959102
388,2862518.793160595
12658,3472973.035108162
1014,3788894.9796768157
2539,1475889.7956072607
12569,2779725.76890685
12259,1125564.891814492
8284,2617008.346716617
2330,1652435.3996075056
10672,1592033.8574174454
2828,1176316.4626261776
1990,1205445.0614859918
8520,1152199.892357669
18,1031057.7058103232
1660,2452296.431296068
177,1079377.994243693
665,1552162.1928578916
3172,2772861.525900874
8599,1370059.230340865
2651,1953713.9509339083
2690,1456170.8509174082
4090,2729940.1424915134
1781,1370018.3224775684
11271,2496117.9508938505
11802,2156840.3737695576
10695,1053618.7972056563
11241,2701942.576298015
3483,1375271.0805955527
572,1947526.4865455471
3939,3322930.1721787583
7146,1325509.7112080744
2739,3788968.8937311145
9232,3394261.8354564384
4729,1359228.320928641
966,1601574.5917373183
7115,1837469.0528893913
1688,3393764.2023216407
3098,1669413.2495457693
7347,4107956.277279987
9549,3253843.035275939
6612,1898155.1428814845
1252,4175760.8917562407
3821,2423975.8681557355
6657,1700214.7351738377
12812,4253956.822669514
2135,2340214.2394951596
1759,2562285.0748892585
545,2968853.328272002
8863,2379389.9287632625
6365,2572482.6387876365
3711,2199029.671369675
7541,1682893.001119679
5720,2578100.72375152
